code	store_name	location	product_ean
NL	Vught	Europe/Amsterdam	8836168517553
IE	An Muileann gCearr	Europe/Dublin	2688939328587
BR	Muritiba	America/Bahia	1360786038574
US	Thomasville	America/New_York	1558840351114
SE	Boo	Europe/Stockholm	9050322185870
US	Lompoc	America/Los_Angeles	6937759158031
US	Abilene	America/Chicago	1865818849338
FR	Mitry-Mory	Europe/Paris	4769058966688
SV	Sonzacate	America/El_Salvador	3082026657328
BR	Rio Real	America/Bahia	1169219712490
MX	Santa Rosa Jauregui	America/Mexico_City	0350735305421
RU	Danilov	Europe/Moscow	1084860848421
PL	Ustka	Europe/Warsaw	0836486056176
IN	Bachhraon	Asia/Kolkata	5781429147891
ES	San Fernando de Henares	Europe/Madrid	4882466595483
RU	Dyat’kovo	Europe/Moscow	2369058042140
IN	Lal Bahadur Nagar	Asia/Kolkata	3577964112270
AZ	Qazax	Asia/Baku	7876170104489
PH	Guyong	Asia/Manila	3054270736333
CO	El Copey	America/Bogota	4711961593475
GB	Lancing	Europe/London	3006838658298
ES	Tudela	Europe/Madrid	3047923677497
DE	Losheim	Europe/Berlin	6205473589203
US	Santa Maria	America/Los_Angeles	7958404391473
US	Front Royal	America/New_York	7679850460024
GB	Selby	Europe/London	2942126129723
FR	Saint-Genis-Laval	Europe/Paris	4772432903995
ES	Baza	Europe/Madrid	1339482132633
RU	Stupino	Europe/Moscow	0683377041083
RU	Kolomyagi	Europe/Moscow	1729334417238
BO	Tupiza	America/La_Paz	0839134300164
NG	Shagamu	Africa/Lagos	8112973256086
CN	Zaozhuang	Asia/Shanghai	8607958963955
NG	Shagamu	Africa/Lagos	1413741897027
US	Saratoga Springs	America/Denver	0029535618658
MT	Valletta	Europe/Malta	4649916730012
FI	Kallio	Europe/Helsinki	2215043173514
US	Opportunity	America/Los_Angeles	7420197684921
IN	Barbil	Asia/Kolkata	3827072085592
US	Crystal Lake	America/Chicago	3347694366041
KE	Busia	Africa/Nairobi	0420022764788
PE	Iquitos	America/Lima	4157936565854
MX	Santa Rosa Jauregui	America/Mexico_City	0766033841231
ES	el Camp de l'Arpa del Clot	Europe/Madrid	7612307046884
PH	Jagna	Asia/Manila	2881625759225
DE	Korschenbroich	Europe/Berlin	0647470877253
IN	Aklera	Asia/Kolkata	1880475181379
ID	Muncar	Asia/Jakarta	4796152290104
US	Tyler	America/Chicago	7834000696023
NG	Shagamu	Africa/Lagos	8834989707955
UA	Polohy	Europe/Zaporozhye	8929327978095
CN	Tianfu	Asia/Shanghai	5555450281806
PL	Brzeg	Europe/Warsaw	5507686628184
GB	Blackpool	Europe/London	4491367440220
US	Claremont	America/Los_Angeles	0048995675346
IL	Ganei Tikva	Asia/Jerusalem	5369144411659
GB	Barnet	Europe/London	0037198902472
PT	Custoias	Europe/Lisbon	3295144613644
IT	Gorgonzola	Europe/Rome	9811912393088
IT	Ariccia	Europe/Rome	9111354174345
NG	Lagos	Africa/Lagos	2376820600590
US	Bourbonnais	America/Chicago	1458626531085
CA	Vernon	America/Vancouver	9955140068292
IN	Kheda	Asia/Kolkata	8165515487547
IN	Alwaye	Asia/Kolkata	7150194797781
US	Carlsbad	America/Denver	0258521950551
NZ	Gisborne	Pacific/Auckland	8253457321668
CA	Beaconsfield	America/Toronto	3112275563504
KR	Goyang-si	Asia/Seoul	4549465264030
KE	Lodwar	Africa/Nairobi	3127989058758
MY	Teluk Intan	Asia/Kuala_Lumpur	0886191284500
DE	Oberhausen	Europe/Berlin	9330969884764
CN	Yingkou	Asia/Shanghai	4531648016895
MX	Acayucan	America/Mexico_City	6228052774661
PH	Talisay	Asia/Manila	9550436745781
GB	Mexborough	Europe/London	3810754321989
FR	Lons-le-Saunier	Europe/Paris	7378752961102
ID	Tarakan	Asia/Makassar	6882499413530
ES	Caravaca	Europe/Madrid	9161613070529
GB	Aberdeen	Europe/London	6556724301052
DE	Eppingen	Europe/Berlin	4878622678299
RU	Kachkanar	Asia/Yekaterinburg	7887337621855
CN	Dongdu	Asia/Shanghai	1460985723483
US	Mechanicsville	America/New_York	2403277411636
US	Jackson	America/Chicago	9402487066226
AT	Floridsdorf	Europe/Vienna	1424169191413
IN	Kheda	Asia/Kolkata	3031499656963
LY	Ajdabiya	Africa/Tripoli	3731707398271
US	Westchester	America/Chicago	2116894408384
TH	Roi Et	Asia/Bangkok	7097006304228
TH	Bua Yai	Asia/Bangkok	4138185570059
UA	Zvenihorodka	Europe/Kiev	6991557012797
RU	Yashkino	Asia/Novokuznetsk	0406901145480
SO	Baki	Africa/Mogadishu	2153169324680
TZ	Iringa	Africa/Dar_es_Salaam	6804448227142
US	Fayetteville	America/New_York	7100529528795
IN	Jais	Asia/Kolkata	3406583377978
JP	Okegawa	Asia/Tokyo	5845569033718
CN	Laiwu	Asia/Shanghai	4481035714944
IN	Dharmapuri	Asia/Kolkata	4926044914027
DE	Kirchlengern	Europe/Berlin	0568803794040
NG	Lagos	Africa/Lagos	1776540836803
IN	Gingee	Asia/Kolkata	8190235258986
DE	Bretten	Europe/Berlin	3856123143912
US	Lompoc	America/Los_Angeles	0325822463063
PL	Brzeg	Europe/Warsaw	3106132177744
FR	Marly-le-Roi	Europe/Paris	6957883563600
DE	Gronau	Europe/Berlin	3506154326500
FR	Talence	Europe/Paris	1183651814208
CN	Dongfeng	Asia/Shanghai	9090755022090
US	Kent	America/Los_Angeles	7209374446923
CU	Varadero	America/Havana	5111063187180
NG	Yenagoa	Africa/Lagos	5282429408628
MG	Ambatondrazaka	Indian/Antananarivo	9986355024711
US	Redding	America/Los_Angeles	4527397640054
US	Peabody	America/New_York	2938677557115
IN	Bachhraon	Asia/Kolkata	1892639850427
GM	Farafenni	Africa/Banjul	3891140638324
CN	Hushitai	Asia/Shanghai	6751820723719
KR	Goyang-si	Asia/Seoul	0006644878036
IQ	Karbala	Asia/Baghdad	7066245530057
GB	Gainsborough	Europe/London	6295724823415
KR	Goyang-si	Asia/Seoul	1747153967987
CU	Media Luna	America/Havana	3723299434871
DE	Hechingen	Europe/Berlin	3513069824984
IN	Rajaori	Asia/Kolkata	3903583081213
PH	Jagna	Asia/Manila	6337890323099
US	Stockbridge	America/New_York	0953644901175
US	Odessa	America/Chicago	5441616298637
DZ	Beni Douala	Africa/Algiers	5330870384715
US	Porterville	America/Los_Angeles	9970621100209
IN	Supaul	Asia/Kolkata	9780948962189
US	Kent	America/Los_Angeles	3699715057545
US	Iron River	America/Menominee	4882079919713
US	Mechanicsville	America/New_York	1923798038897
JP	Shimotoda	Asia/Tokyo	2104040934931
CN	Zaozhuang	Asia/Shanghai	3367894365545
BR	Nova Xavantina	America/Cuiaba	1483062950718
CA	Dorval	America/Toronto	2912923700333
US	Evergreen Park	America/Chicago	4147629408544
DZ	El Achir	Africa/Algiers	5253199422879
GB	Penzance	Europe/London	5671484977864
US	Grand Forks	America/Chicago	3842592209952
GB	Poulton-le-Fylde	Europe/London	3193355757976
TR	Serinhisar	Europe/Istanbul	1185526570592
US	Leland	America/New_York	1478476069309
BE	Wevelgem	Europe/Brussels	4574259427193
ID	Randudongkal	Asia/Jakarta	2583676305900
GB	Brierley Hill	Europe/London	9394498818614
US	West Chester	America/New_York	6615139379558
BR	Buri	America/Sao_Paulo	5510806468928
TR	Silvan	Europe/Istanbul	5673017624542
US	Schererville	America/Chicago	5311705866224
US	East Haven	America/New_York	7524373086650
IN	Gajendragarh	Asia/Kolkata	0479654023978
JP	Ueno-ebisumachi	Asia/Tokyo	9257531990633
CN	Dongfeng	Asia/Shanghai	6648629213056
US	Milledgeville	America/New_York	2020326894792
FR	Bobigny	Europe/Paris	3404645380119
RU	Tyoply Stan	Europe/Moscow	3055974700125
UA	Kherson	Europe/Kiev	1402508050874
PH	La Trinidad	Asia/Manila	8023831041556
ID	Jambi City	Asia/Jakarta	9473116756580
EC	Cuenca	America/Guayaquil	4589617031837
GB	Gainsborough	Europe/London	7510953488419
TW	Magong	Asia/Taipei	6400605698185
BE	Denderleeuw	Europe/Brussels	0268590122285
GB	Blackpool	Europe/London	0251830936926
US	Brighton Beach	America/New_York	5207682282129
CZ	Karlovy Vary	Europe/Prague	4703020207355
US	Fort Washington	America/New_York	7440793998284
DE	Burscheid	Europe/Berlin	7902133114285
PR	Aguadilla	America/Puerto_Rico	5003282427645
FR	Valence	Europe/Paris	9526782050077
RU	Solntsevo	Europe/Moscow	4393609643669
US	Brighton Beach	America/New_York	6113810129558
ZA	Standerton	Africa/Johannesburg	2250625028431
NL	Zeist	Europe/Amsterdam	0282189039785
RU	Otradnyy	Europe/Samara	1534182934543
IN	Betamcherla	Asia/Kolkata	3768862924045
JP	Karatsu	Asia/Tokyo	3436570932125
US	Searcy	America/Chicago	7906198012746
RU	Kachkanar	Asia/Yekaterinburg	0435374817129
GB	Mexborough	Europe/London	8043541620995
SY	Binnish	Asia/Damascus	2876952086618
MX	San Lorenzo Acopilco	America/Mexico_City	8916159099029
EG	Juhaynah	Africa/Cairo	5278245055733
GE	Kobuleti	Asia/Tbilisi	3117559465543
US	Ken Caryl	America/Denver	0939886878529
MK	Bogovinje	Europe/Skopje	9914395799009
BE	Beveren	Europe/Brussels	5521138483695
DE	Trossingen	Europe/Berlin	9824340389486
RE	Saint-Denis	Indian/Reunion	6052171270823
GB	Viewpark	Europe/London	3627134557858
RU	Alatyr’	Europe/Moscow	9472172565228
MX	Tuxtla	America/Mexico_City	3962615541361
PK	Bhit Shah	Asia/Karachi	5042301908475
US	Palm Valley	America/New_York	7481433701932
BR	Viradouro	America/Sao_Paulo	5324623567128
US	Lakewood	America/New_York	1866787197048
CH	Onex	Europe/Zurich	0731510569861
US	Estelle	America/Chicago	5884112482696
RU	Bogoroditsk	Europe/Moscow	5233494859266
US	Laguna Niguel	America/Los_Angeles	4998725229744
PL	Ustka	Europe/Warsaw	6759759420020
JP	Shimotoda	Asia/Tokyo	1057525659861
RS	Negotin	Europe/Belgrade	8849292691747
US	Palm Valley	America/New_York	6907004295507
IN	Puducherry	Asia/Kolkata	7207850786976
IT	Chiavari	Europe/Rome	8346358122264
IN	Diamond Harbour	Asia/Kolkata	0465726404462
VE	Ciudad Guayana	America/Caracas	4687190863071
NG	Olupona	Africa/Lagos	8178959159741
AT	Sankt Peter	Europe/Vienna	4325404575869
FR	Elbeuf	Europe/Paris	2229823677925
NZ	Timaru	Pacific/Auckland	7172030983042
PL	Ustka	Europe/Warsaw	2595048579857
DZ	Messaad	Africa/Algiers	5878037454128
EE	Narva	Europe/Tallinn	6167866129314
ES	Maspalomas	Atlantic/Canary	5367629758930
GB	Southsea	Europe/London	7156797433460
RU	Zhukovka	Europe/Moscow	3605698791765
US	Visitacion Valley	America/Los_Angeles	7537151617793
DE	Bretten	Europe/Berlin	9527960249979
IR	Isfahan	Asia/Tehran	1416461160624
IN	Leteri	Asia/Kolkata	0263785780660
IN	Parola	Asia/Kolkata	9614441574375
IT	Gorgonzola	Europe/Rome	8057478402135
FR	Arles	Europe/Paris	0110894827963
PH	Calauan	Asia/Manila	3359417981660
US	New City	America/Chicago	2384537152400
JP	Suzaka	Asia/Tokyo	4557797122683
MY	Batu Feringgi	Asia/Kuala_Lumpur	7095572565449
RU	Tver	Europe/Moscow	2621069215037
TR	Silvan	Europe/Istanbul	8241523666898
PT	Ponta Delgada	Atlantic/Azores	8083056079314
RU	Kolomyagi	Europe/Moscow	9592386758855
BR	Imbituba	America/Sao_Paulo	3286821409599
BE	Beveren	Europe/Brussels	4985780554959
IN	Sambalpur	Asia/Kolkata	2618428803615
HR	Split	Europe/Zagreb	2201100327228
IT	Portogruaro	Europe/Rome	0895416311433
US	Visitacion Valley	America/Los_Angeles	1452490680047
CA	Kelowna	America/Vancouver	0793029116523
CO	Honda	America/Bogota	0788090067577
BR	Marau	America/Sao_Paulo	6369568057586
FR	La Garenne-Colombes	Europe/Paris	6327083532865
CO	Andes	America/Bogota	4913249607762
CN	Dongdu	Asia/Shanghai	1879247059145
PT	Custoias	Europe/Lisbon	6411284458809
UA	Hlukhiv	Europe/Kiev	0660469138890
CA	Sherwood Park	America/Edmonton	5225266679547
RU	Volokolamsk	Europe/Moscow	7643414632615
ID	Wangon	Asia/Jakarta	9880110974368
FR	Marly-le-Roi	Europe/Paris	0177461762805
JP	Iwade	Asia/Tokyo	8412902093905
FR	Elbeuf	Europe/Paris	1828711031361
US	Fairview Heights	America/Chicago	6154247525117
US	Claremont	America/Los_Angeles	5251864522985
GB	Winsford	Europe/London	1639826084629
PL	Brzeg	Europe/Warsaw	3045277929682
HK	Tsuen Wan	Asia/Hong_Kong	4250247948207
TJ	Vahdat	Asia/Dushanbe	3844085210254
NL	Emmeloord	Europe/Amsterdam	7147483125325
US	Gilbert	America/Phoenix	2952181463267
US	Jersey City	America/New_York	3447142914814
US	Boston	America/New_York	4265767430705
CN	Changzhi	Asia/Shanghai	3027114614500
BE	Rixensart	Europe/Brussels	5600792113596
IN	Sathyamangalam	Asia/Kolkata	7972849013219
CA	Beaconsfield	America/Toronto	1662703460582
MY	Batu Feringgi	Asia/Kuala_Lumpur	0011850503627
IN	Bhuban	Asia/Kolkata	3603375299443
US	Camarillo	America/Los_Angeles	9278748594742
MW	Salima	Africa/Blantyre	8479712717414
PK	Kot Addu	Asia/Karachi	1962649194740
US	Aloha	America/Los_Angeles	3522947386162
US	Gates-North Gates	America/New_York	1914953558824
US	Jackson	America/Chicago	3554399008224
NG	Argungu	Africa/Lagos	3881009435645
IL	Rahat	Asia/Jerusalem	9392884293106
IN	Udumalaippettai	Asia/Kolkata	3146864997555
PH	Talisay	Asia/Manila	1756795584698
IN	Gajendragarh	Asia/Kolkata	0919375473244
MD	Soroca	Europe/Chisinau	5356205528203
DE	Bad Honnef	Europe/Berlin	5996018053266
GB	Arbroath	Europe/London	9140410256114
GB	Mexborough	Europe/London	9296492280919
US	Schererville	America/Chicago	5861658502316
CN	Boli	Asia/Shanghai	8289354905038
US	Keizer	America/Los_Angeles	4534323872151
CN	Heyuan	Asia/Shanghai	0674399416508
JP	Namerikawa	Asia/Tokyo	3268888693258
TN	Beni Khiar	Africa/Tunis	2551088058769
DE	Weimar	Europe/Berlin	2195484338188
CU	Jaruco	America/Havana	8751357767581
US	Rosedale	America/New_York	6524328746531
BR	Carlos Barbosa	America/Sao_Paulo	4365107466651
IN	Calangute	Asia/Kolkata	3157259677648
CD	Kasangulu	Africa/Kinshasa	6767448589392
US	Greenpoint	America/New_York	9508086269010
DZ	Boumerdas	Africa/Algiers	2850670444516
DE	Finnentrop	Europe/Berlin	9976714908974
JP	Namerikawa	Asia/Tokyo	4669699500329
ES	Caravaca	Europe/Madrid	1994438205924
US	Aloha	America/Los_Angeles	5931935002980
CN	Shaowu	Asia/Shanghai	5517906086281
IL	Rahat	Asia/Jerusalem	6706462021617
US	Brunswick	America/New_York	3806257583276
CN	Ulanhot	Asia/Shanghai	9880512617825
TN	Msaken	Africa/Tunis	2870232407025
CU	Boyeros	America/Havana	5128655784146
PL	Zgorzelec	Europe/Warsaw	0699205642377
US	Jackson	America/Chicago	0923637490047
TZ	Mwandiga	Africa/Dar_es_Salaam	5434256011087
DE	Siegburg	Europe/Berlin	7936127145498
US	Port Huron	America/Detroit	7639374248263
US	Pottstown	America/New_York	9967046392067
EC	Milagro	America/Guayaquil	4144813983276
FI	Espoo	Europe/Helsinki	5106513928086
IT	Gorgonzola	Europe/Rome	6394366246382
CA	Dorval	America/Toronto	2687792966073
DZ	Bordj Zemoura	Africa/Algiers	6527061139318
JP	Namerikawa	Asia/Tokyo	9913246380526
CN	Hengshui	Asia/Shanghai	8460602775492
BD	Kushtia	Asia/Dhaka	6317756064809
US	Claremont	America/Los_Angeles	8191074570994
IN	Hungund	Asia/Kolkata	7452912423430
TZ	Mvomero	Africa/Dar_es_Salaam	9164710035293
IN	Kenda	Asia/Kolkata	3263611932871
US	Kahului	Pacific/Honolulu	4027830204466
AU	Carindale	Australia/Brisbane	5160173914889
TN	Siliana	Africa/Tunis	3048601017345
JP	Gero	Asia/Tokyo	1509992435610
US	Bridgeport	America/New_York	4134330249436
IQ	Karbala	Asia/Baghdad	8973600296352
GB	Newbury	Europe/London	2412396795237
NG	Olupona	Africa/Lagos	7566457072685
DJ	'Ali Sabieh	Africa/Djibouti	3218648400350
RW	Rwamagana	Africa/Kigali	0599373883407
ES	Novelda	Europe/Madrid	5222724133948
US	Greenville	America/Chicago	9125423428468
US	Sunnyside	America/Los_Angeles	7296945941277
CD	Kasangulu	Africa/Kinshasa	4464609885530
UA	Lutsk	Europe/Kiev	6575555329370
RU	Buynaksk	Europe/Moscow	2812370587030
CN	Changshu City	Asia/Shanghai	1030932401117
CN	Changzhi	Asia/Shanghai	6242596771054
GB	Kingston upon Hull	Europe/London	5184088790086
US	Bourbonnais	America/Chicago	2176516392910
MY	Batu Feringgi	Asia/Kuala_Lumpur	6018794205802
US	Acworth	America/New_York	6442705873468
DE	Bensheim	Europe/Berlin	1099563458730
IN	Barbil	Asia/Kolkata	7806746478966
CH	Onex	Europe/Zurich	2849229557111
BR	Cabo	America/Recife	6430054333283
FR	Lons-le-Saunier	Europe/Paris	3368056221877
JP	Annaka	Asia/Tokyo	4233308154564
IN	Bachhraon	Asia/Kolkata	2007825670935
US	Dumont	America/New_York	6546360068815
BR	Altamira	America/Santarem	1240254246437
CI	Lakota	Africa/Abidjan	2816749284612
US	Aloha	America/Los_Angeles	6893897512473
US	Scottsdale	America/Phoenix	6933440082043
AR	Tandil	America/Argentina/Buenos_Aires	4891086986670
PL	Brzeg	Europe/Warsaw	1966144158566
ID	Diwek	Asia/Jakarta	0507007446621
GE	Kobuleti	Asia/Tbilisi	2977127706147
GB	Viewpark	Europe/London	2666704364275
NG	Argungu	Africa/Lagos	1302236558904
US	Collinwood	America/New_York	4396822116293
IN	Kangayam	Asia/Kolkata	5341899336913
GA	Franceville	Africa/Libreville	0918007389441
TL	Maliana	Asia/Dili	6848566092558
GB	Viewpark	Europe/London	9046935885160
CN	Pucheng	Asia/Shanghai	5882142626943
US	Scarsdale	America/New_York	7799242174138
FR	Bar-le-Duc	Europe/Paris	5156264895298
CF	Carnot	Africa/Bangui	0271373774175
IN	Dalsingh Sarai	Asia/Kolkata	8446616104176
AU	Baulkham Hills	Australia/Sydney	3268608443897
RS	Sremska Mitrovica	Europe/Belgrade	8320211540648
TR	Bergama	Europe/Istanbul	6977424413461
IN	Meerut	Asia/Kolkata	0546696996550
DE	Gauting	Europe/Berlin	0043690575397
PH	Sorsogon	Asia/Manila	4980090382759
IN	Sheoganj	Asia/Kolkata	9207564838273
US	Fayetteville	America/New_York	9053119591007
US	Beaumont	America/Los_Angeles	6032784473835
JP	Ueno-ebisumachi	Asia/Tokyo	1834049681376
DE	Schwalmtal	Europe/Berlin	0975149167344
US	Fayetteville	America/New_York	1479270066464
RU	Severodvinsk	Europe/Moscow	3326118687764
PK	Naushahra Virkan	Asia/Karachi	9251906899033
US	Taunton	America/New_York	7690745499608
IN	Sheoganj	Asia/Kolkata	9941944390608
NO	Harstad	Europe/Oslo	9036972554297
GB	Brierley Hill	Europe/London	3458830976465
PH	Baliuag	Asia/Manila	9887616426605
MY	Donggongon	Asia/Kuching	0553276994318
BR	Recife	America/Recife	0812450750110
FR	Montpellier	Europe/Paris	3576066993305
DZ	Ksar Chellala	Africa/Algiers	5669146726646
PH	La Trinidad	Asia/Manila	5939670921382
PE	Yunguyo	America/Lima	8644377582244
CN	Hengshui	Asia/Shanghai	1956083888365
PH	La Trinidad	Asia/Manila	4554055324995
BD	Manikchari	Asia/Dhaka	1142017517580
BJ	Tchaourou	Africa/Porto-Novo	1532517463850
US	Crystal Lake	America/Chicago	5376480785917
US	Hutto	America/Chicago	4249829594482
DE	Hechingen	Europe/Berlin	6506335420444
CU	Varadero	America/Havana	8275381959663
CN	Shaowu	Asia/Shanghai	8138287568813
BR	Artur Nogueira	America/Sao_Paulo	5143391895086
JP	Karatsu	Asia/Tokyo	7821028522328
GM	Farafenni	Africa/Banjul	6490910379336
PH	Guyong	Asia/Manila	1567219896385
IE	Athlone	Europe/Dublin	7914832843717
US	Scottsdale	America/Phoenix	5640474279196
ZA	Vryheid	Africa/Johannesburg	4146769491638
PH	Sorsogon	Asia/Manila	3628552115200
LT	Ukmerge	Europe/Vilnius	2140191904720
BR	Buri	America/Sao_Paulo	8100100146256
GA	Franceville	Africa/Libreville	9039282928895
GB	Westbury	Europe/London	6732016472840
DE	Pfullingen	Europe/Berlin	4455288793926
RU	Yashkino	Asia/Novokuznetsk	4214096244439
US	Jackson	America/Chicago	3103025931483
LT	Ukmerge	Europe/Vilnius	3481231142351
US	Canton	America/Detroit	3654071421096
PH	Manaoag	Asia/Manila	0673269433003
DE	Karben	Europe/Berlin	9983884412965
RU	Tavda	Asia/Yekaterinburg	8759936748518
ET	Arba Minch	Africa/Addis_Ababa	2910094020496
CN	Yingkou	Asia/Shanghai	0938436727720
GB	Lancing	Europe/London	9247188960813
US	Thomasville	America/New_York	0964248597657
US	Camarillo	America/Los_Angeles	3387999857431
TZ	Kidodi	Africa/Dar_es_Salaam	2845350214602
US	Gilbert	America/Phoenix	0997367910168
UY	Durazno	America/Montevideo	4672684662124
DE	Hermsdorf	Europe/Berlin	0875140734463
IT	Chiavari	Europe/Rome	0169571368862
DE	Wesseling	Europe/Berlin	0799693960363
PH	Dipolog	Asia/Manila	0682393648344
NL	Oldenzaal	Europe/Amsterdam	5801899504939
ES	Palafrugell	Europe/Madrid	9309317502643
FR	Sceaux	Europe/Paris	1875310937150
US	Lompoc	America/Los_Angeles	7015141124211
FR	Niort	Europe/Paris	0161280970398
US	Punta Gorda Isles	America/New_York	5914603149187
FI	Espoo	Europe/Helsinki	1896067802751
IT	Castelfranco Emilia	Europe/Rome	3940285890637
CZ	Karlovy Vary	Europe/Prague	2875772689795
BY	Novogrudok	Europe/Minsk	4060571656828
US	San Juan	America/Chicago	6137008605839
KZ	Zaysan	Asia/Almaty	2405488248889
JP	Yao	Asia/Tokyo	9767342200956
US	Crystal Lake	America/Chicago	2962758285765
AR	Chacabuco	America/Argentina/Buenos_Aires	7650376934039
PH	Burgos	Asia/Manila	5361468009567
MT	Valletta	Europe/Malta	1723148680390
RU	Volokolamsk	Europe/Moscow	1760303973454
BR	Carlos Barbosa	America/Sao_Paulo	7911068190509
YE	Ataq	Asia/Aden	9399493414434
GB	Poulton-le-Fylde	Europe/London	3791300350816
US	Pottstown	America/New_York	9739376273633
IT	Ariccia	Europe/Rome	9397049228658
RU	Petrozavodsk	Europe/Moscow	3805802494050
KR	Sinhyeon	Asia/Seoul	7917105367378
US	Port Richmond	America/New_York	9419579874355
DE	Burscheid	Europe/Berlin	5321845108665
ID	Diwek	Asia/Jakarta	7533147358213
GN	Camayenne	Africa/Conakry	1422636912349
PH	Dipolog	Asia/Manila	7932328924948
GB	Devizes	Europe/London	9487185723800
PS	East Jerusalem	Asia/Hebron	0472387399464
US	Bryn Mawr-Skyway	America/Los_Angeles	8452080732296
ES	Reus	Europe/Madrid	4532357632062
HR	Split	Europe/Zagreb	9128386914856
IN	Tiruppuvanam	Asia/Kolkata	7656425172308
BO	Tupiza	America/La_Paz	5765432168036
US	Belle Glade	America/New_York	7870619329822
NZ	Gisborne	Pacific/Auckland	2528590260232
RU	Malakhovka	Europe/Moscow	0373798260070
GB	Bushey	Europe/London	4851092301065
RW	Rwamagana	Africa/Kigali	2483100475332
LY	Ajdabiya	Africa/Tripoli	5115653439819
RU	Bogoroditsk	Europe/Moscow	1939691982700
DE	Burscheid	Europe/Berlin	4892164151195
AZ	Astara	Asia/Baku	3922867026115
IR	Nowshahr	Asia/Tehran	6166525527980
AU	Frankston South	Australia/Melbourne	7007880565141
NG	Biu	Africa/Lagos	1040405998976
CN	Beidao	Asia/Shanghai	5091859432123
US	Hueytown	America/Chicago	8067277761197
US	Harrisburg	America/New_York	3222810194183
RU	Otradnyy	Europe/Samara	4066358694991
BR	Loanda	America/Sao_Paulo	6537529318476
